pathway	pval	padj	ES	NES	nMoreExtreme	size
GO:0021631	0.184144623571764	0.793162397775391	0.78511860822377	1.26892996718535	9411	3
GO:0032481	0.178388401888065	0.793162397775391	0.419507839460136	1.22849341849457	10581	36
GO:0010595	0.1785103871161	0.793162397775391	0.494032206303415	1.26390185134222	10130	19
GO:0043647	0.180939277196845	0.793162397775391	0.587146956379062	1.2872042092659	9862	10
GO:0060333	0.179736970287384	0.793162397775391	0.547510562736631	1.27933648658545	9962	13
GO:0006210	0.180748924337223	0.793162397775391	0.647592825362622	1.29677563089895	9619	7
GO:0060690	0.180540540540541	0.793162397775391	0.675639530842687	1.29909371417313	9518	6
GO:1900086	0.180540540540541	0.793162397775391	0.675639530842687	1.29909371417313	9518	6
GO:0010954	0.180540540540541	0.793162397775391	0.675639530842687	1.29909371417313	9518	6
GO:0071042	0.178255134727718	0.793162397775391	-0.690432259773958	-1.30289069026069	8513	5
GO:0010920	0.183894014288859	0.793162397775391	0.908716383369244	1.21270473482122	9188	1
GO:0030845	0.183894014288859	0.793162397775391	0.908716383369244	1.21270473482122	9188	1
GO:0030836	0.183894014288859	0.793162397775391	0.908716383369244	1.21270473482122	9188	1
GO:0010925	0.183894014288859	0.793162397775391	0.908716383369244	1.21270473482122	9188	1
GO:0033625	0.183894014288859	0.793162397775391	0.908716383369244	1.21270473482122	9188	1
GO:0010572	0.183894014288859	0.793162397775391	0.908716383369244	1.21270473482122	9188	1
GO:0070560	0.183894014288859	0.793162397775391	0.908716383369244	1.21270473482122	9188	1
GO:0060305	0.183894014288859	0.793162397775391	0.908716383369244	1.21270473482122	9188	1
GO:0070493	0.183894014288859	0.793162397775391	0.908716383369244	1.21270473482122	9188	1
GO:0061045	0.183315769038771	0.793162397775391	0.602852549898464	1.28707266974746	9914	9
GO:0033567	0.180380085080912	0.793162397775391	-0.626993487244723	-1.29911740146269	8437	7
GO:0010592	0.181950222349735	0.793162397775391	0.525597976708135	1.27043081172856	10146	15
GO:0006959	0.178820425852647	0.793162397775391	-0.690133989497186	-1.30232783480125	8540	5
GO:0034427	0.180223185310805	0.793162397775391	-0.689206222239378	-1.3005770774955	8607	5
GO:0070486	0.183132863812614	0.793162397775391	0.843666144622782	1.24640226447736	9256	2
GO:0043931	0.183132863812614	0.793162397775391	0.843666144622782	1.24640226447736	9256	2
GO:0048672	0.183132863812614	0.793162397775391	0.843666144622782	1.24640226447736	9256	2
GO:0031344	0.183132863812614	0.793162397775391	0.843666144622782	1.24640226447736	9256	2
GO:1900220	0.183132863812614	0.793162397775391	0.843666144622782	1.24640226447736	9256	2
